,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q3_5_TEXT,Q4,Q5,Q6,Q7a,Q7a_1,Q7a_2,Q7a_3,Q7b,Q7b_1,Q7c,Q7c_1,Q7c_2,Q7c_3,Q7d,Q7d_1,Q7d_2,Q7e,Q7e_1,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10,Q11_1,Q11_2,Q11_3,Q12_1,Q12_2,Q12_3,Q12_4,Q12a,Q13_1_1,Q13_2_1,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15,Q16,Q16_5_TEXT,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17a,Q18,Q19,Q19_9_TEXT,Q20,Q20_5_TEXT,Q21,Q21_7_TEXT,Q22,Q23
220,5/18/2022 6:46,5/18/2022 6:50,IP Address,40,239,FALSE,6/1/2022 6:46,R_vrhtF7FAbOu1qMx,,,,email,EN,55+ years old,Yes,Human geography,,Mixed Methods,Somewhat,"I am doing mainly conceptual work, this term is not very relevant for me. In empirical work this comes more important",Very little,Never,,,Not at all,,Somewhat,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,6/1/2022 8:07,6/1/2022 8:26,IP Address,100,1138,TRUE,6/1/2022 8:26,R_DNbFPqtAczho7a9,,50.8336,4.3337,email,EN,18-34 years old,Yes,"Geographic methods, GIS, spatial statistics",,Quantitative,Somewhat,"My research is clearly and correctly described, so that the other people can get the same result if he or she do the same thing as I describe.",Somewhat,Some of the time,"Obtaining or collecting data,Data cleaning or pre-processing,Data analysis",Some of the time,Not at all,,Somewhat,Some of the time,Never,Never,To a great extent,Rarely,Never,Not at all,,Disagree,Disagree,Agree,Agree,Agree,,Yes,No,No,No,No,Yes,No,,,,,,,,,,,,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,,Principal investigator of the study,,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,,6 - 10 people,"Graduate student (PhD, masters)",,Male,,Asian,,Belgium,
222,6/1/2022 8:13,6/1/2022 8:26,IP Address,100,780,TRUE,6/1/2022 8:26,R_1Dvf2sd2qjYIwdh,,40.4163,-3.6934,email,EN,55+ years old,Yes,"Geographic methods, GIS, spatial statistics",,Quantitative,Very little,"Make sure that if other investigators repeat the same kind of analysis, they will obtain similar or same results.",Somewhat,Most of the time,"Data cleaning or pre-processing,Data analysis,Data visualization or mapping",Most of the time,Very little,Never,Somewhat,Most of the time,Rarely,Never,Somewhat,Rarely,Never,Not at all,,Agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly disagree,No,No,No,No,No,No,No,,,,,,,,,,40,80,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,,"Principal investigator of the study,Peer-reviewer(s),Journal editor(s)",,Very important,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Somewhat important,,2 - 5 people,Full professor/lecturer,,Male,,White,,Spain,
223,5/18/2022 8:29,5/18/2022 8:30,IP Address,26,57,FALSE,6/1/2022 8:29,R_2YWegPax0dbbFsb,,,,email,EN,55+ years old,Yes,Nature and society,,Mixed Methods,Somewhat,,Somewhat,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,5/18/2022 8:48,5/18/2022 8:51,IP Address,7,198,FALSE,6/1/2022 8:48,R_1nYBPW0XkFjE46d,,,,email,EN,35-54 years old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,6/1/2022 18:19,6/1/2022 18:40,IP Address,100,1281,TRUE,6/1/2022 18:40,R_2rIKv5rhV8FKofI,,24.9389,121.5422,email,EN,35-54 years old,Yes,"Physical geography, earth and environmental sciences",,Mixed Methods,Very little,Research findings or phenomena can be replicated,Somewhat,Some of the time,Data visualization or mapping,Some of the time,To a great extent,Most of the time,To a great extent,Most of the time,Most of the time,Some of the time,Very little,Rarely,Rarely,Not at all,,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"In order to confirm the reliability of the results, make myself and my colleagues more believe in the experimental results",All,None,None,"Yes, all","Yes, all",No,"Yes, all",I submit all of my experimental data for publication.,90,95,Rarely,Occasionally,Occasionally,Occasionally,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Rarely,no,Principal investigator of the study,,Very important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,,2 - 5 people,Associate professor/lecturer,,Male,,Asian,,China,I would like to be entered into the prize draw
226,5/26/2022 13:45,6/2/2022 9:57,IP Address,100,591096,TRUE,6/2/2022 9:57,R_3sanAH0uhIkmQ8e,,19.3722,-99.1568,email,EN,18-34 years old,Yes,"Geographic methods, GIS, spatial statistics",,Mixed Methods,Somewhat,Be replicated by other researchers,To a great extent,Rarely,Data analysis,Most of the time,Very little,Never,To a great extent,Some of the time,Rarely,Some of the time,Somewhat,Some of the time,Never,Somewhat,Never,Disagree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Yes,Yes,Yes,Yes,No,Yes,Yes,Test internationally approved methodologies in the context of my country,None,All,None,"Yes, some","Yes, some","Yes, some","Yes, all",,100,100,Never,Rarely,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Rarely,,"Principal investigator of the study,Peer-reviewer(s)",,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat not important,Very important,,6 - 10 people,Technician/research assistant,,Female,,Hispanic,,Mexico,I would like to be entered into the prize draw
227,5/31/2022 9:42,6/2/2022 13:21,IP Address,100,185927,TRUE,6/2/2022 13:21,R_71XHh1S1SZfTl2p,,52.1076,5.1065,email,EN,35-54 years old,Unsure,"Physical geography, earth and environmental sciences",,Quantitative,To a great extent,"The methods should provide sufficient information to be able to reproduce the results. In quantitative science this should, at minimum, provide all the equations and algorithms used for any calculation. In the interest of increasing transparency in science, the practice of sharing the code should be encouraged.",To a great extent,Most of the time,"Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping",Most of the time,Somewhat,Some of the time,To a great extent,Most of the time,Most of the time,Some of the time,To a great extent,Most of the time,Some of the time,Somewhat,Rarely,Disagree,Disagree,Strongly agree,Agree,Agree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,60,60,Rarely,Occasionally,Occasionally,Frequently,Frequently,Frequently,Rarely,Frequently,Occasionally,Occasionally,Occasionally,Rarely,,"Principal investigator of the study,Journal editor(s)",,Somewhat important,Somewhat important,Very important,Somewhat not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,,6 - 10 people,Associate professor/lecturer,,Male,,Other,,Netherlands,I would like to be entered into the prize draw
228,6/3/2022 8:05,6/3/2022 8:45,IP Address,100,2362,TRUE,6/3/2022 8:45,R_2YtfyilWQL8oUN5,,38.8842,-76.9941,email,EN,18-34 years old,Yes,"Geographic methods, GIS, spatial statistics",,Mixed Methods,To a great extent,"I study transportation infrastructure in cities (streets, sidewalks, bus stops, bike lanes, etc.). For any study I complete, I want the methods to be incredibly clear and datasets to be accessible, such that any interested researcher could re-do the entire study. That is how I think about the work being 'reproducible.'",To a great extent,Some of the time,"Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping",Always,Somewhat,Rarely,To a great extent,Always,Most of the time,Some of the time,Somewhat,Never,,Not at all,,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Yes,Yes,Yes,Yes,No,Yes,No,,,,,,,,,,50,75,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Rarely,Rarely,Rarely,Occasionally,Unawareness of the importance of the concept. ,"Principal investigator of the study,Peer-reviewer(s)",,Somewhat important,,,,,,,,,,,2 - 5 people,"Graduate student (PhD, masters)",,Male,,White,,United States of America,I would like to be entered into the prize draw
229,6/6/2022 2:50,6/6/2022 2:56,IP Address,100,358,TRUE,6/6/2022 2:56,R_3JJhESckFZQB09w,,51.5164,-0.093,email,EN,35-54 years old,Yes,"Geographic methods, GIS, spatial statistics",,Quantitative,To a great extent,"Being clear on the data used, the variables constructed, and the techniques used so that someone can use the same dataset or use the same technique. ",To a great extent,Some of the time,"Data analysis,Data visualization or mapping",Some of the time,Not at all,,To a great extent,Some of the time,Always,Rarely,Somewhat,Never,,To a great extent,Some of the time,Disagree,Agree,Agree,Agree,Strongly agree,Disagree,Yes,Yes,Yes,No,No,Yes,No,,,,,,,,,,25,75,Rarely,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Using secure data that cannot be disclosed ,Principal investigator of the study,,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,,6 - 10 people,Full professor/lecturer,,Male,,White,,United Kingdom of Great Britain and Northern Ireland,I would like to be entered into the prize draw
230,5/23/2022 6:54,5/23/2022 7:01,IP Address,86,411,FALSE,6/6/2022 6:55,R_3KrmJgOtvVecPv3,,,,email,EN,35-54 years old,Yes,Human geography,,Mixed Methods,To a great extent,"Creating/using research methods that are transferrable to other contexts, as well as sharing data/code from my own research that allows others to repeat or extend that work.",To a great extent,Most of the time,"Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping",Always,To a great extent,Some of the time,To a great extent,Most of the time,Some of the time,Rarely,To a great extent,Most of the time,Most of the time,Somewhat,Never,Disagree,Disagree,Agree,Disagree,Strongly disagree,Disagree,Yes,Yes,No,Yes,Yes,No,Yes,Updating my own research based on newly available datasets.,All,,,Did not attempt,Did not attempt,Did not attempt,Did not attempt,,10,5,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Rarely,Occasionally,Occasionally,,"Principal investigator of the study,Journal editor(s),Funding agency",,Somewhat not important,Somewhat not important,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat important,Somewhat important,,,,,,,,,,
231,5/23/2022 13:39,5/23/2022 13:39,IP Address,7,25,FALSE,6/6/2022 13:39,R_2P4NdWEKZ9vbgZH,,,,email,EN,55+ years old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,5/25/2022 10:28,5/25/2022 10:28,IP Address,19,45,FALSE,6/8/2022 10:28,R_6PZehSpkhcxEr29,,,,email,EN,18-34 years old,No,Other (specify),Archaeology,Quantitative,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6/9/2022 6:08,6/9/2022 6:20,IP Address,100,753,TRUE,6/9/2022 6:20,R_2bJZD2bvypeXMTA,,52.6152,-1.6655,email,EN,35-54 years old,Yes,Other (specify),Mobilities,Mixed Methods,Somewhat,"Being able to reproduce a piece of previous research and obtain the same results by using the same methodology, data and materials. ",Somewhat,Rarely,Data visualization or mapping,Rarely,Somewhat,Never,To a great extent,Some of the time,Always,Never,Very little,Never,,Somewhat,Rarely,Disagree,Agree,Disagree,Agree,Agree,Disagree,Yes,No,No,No,No,No,No,,,,,,,,,,40,50,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Frequently,Occasionally,,"Principal investigator of the study,Peer-reviewer(s),Funding agency",,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,,6 - 10 people,Post-doctoral fellow,,Male,,White,,United Kingdom of Great Britain and Northern Ireland,I would like to be entered into the prize draw
234,6/8/2022 11:24,6/9/2022 11:30,IP Address,100,86756,TRUE,6/9/2022 11:30,R_6fgYRiNY653Zpkt,,-33.4513,-70.6653,email,EN,35-54 years old,Yes,"Physical geography, earth and environmental sciences",,Mixed Methods,To a great extent,I understand this term in direct association with the principles of the scientific method,To a great extent,Rarely,Data visualization or mapping,Most of the time,To a great extent,Most of the time,Somewhat,Never,,Never,Very little,Never,,Not at all,,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Yes,No,No,Yes,Yes,Yes,Yes,"I apply standard (reproduced by different colleagues) methods in my research, which I assume or understand is an objective way to answer a common scientific question, such as When did the Patagonian glaciers reach their glacial maximum? This research implies testing former conclusions by providing new data.


",All,All,Some,"Yes, all","Yes, all",Did not attempt,"Yes, some",I'm working on that...It will be published,100,100,Never,Occasionally,Rarely,Never,Rarely,Rarely,Never,Never,Frequently,Frequently,Rarely,Rarely,,Principal investigator of the study,,Very important,Very important,Very important,Somewhat important,Very important,Very important,Somewhat important,Somewhat important,Very important,Somewhat not important,,6 - 10 people,Associate professor/lecturer,,Male,,"Hispanic,Other",I'm from and live in Chile,Chile,I would like to be entered into the prize draw
235,5/26/2022 13:37,5/26/2022 13:39,IP Address,7,88,FALSE,6/9/2022 13:37,R_2qyK3Ibd5VW5LCv,,,,email,EN,35-54 years old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,5/26/2022 14:19,5/26/2022 14:25,IP Address,81,399,FALSE,6/9/2022 14:26,R_2ATnBi9z1wvsYLK,,,,email,EN,35-54 years old,Yes,Human geography,,Qualitative,To a great extent,"That the methods can be used to conduct a similar study in a different setting that would provide ""similar"" findings (with site-specific differences. Positionality of the researcher also plays into this)",Very little,Rarely,Data analysis,Some of the time,Very little,Some of the time,Somewhat,Rarely,Never,Never,Not at all,,,Not at all,,Strongly disagree,Agree,Disagree,Disagree,Disagree,Strongly agree,Yes,Yes,Yes,No,No,No,No,,,,,,,,,,50,50,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Occasionally,Rarely,Frequently,,Principal investigator of the study,,,,,,,,,,,,,,,,,,,,,
237,5/26/2022 14:37,5/27/2022 7:15,IP Address,40,59836,FALSE,6/9/2022 14:48,R_2bVkROaBgCOuERA,,,,email,EN,18-34 years old,Yes,"Physical geography, earth and environmental sciences",,Quantitative,To a great extent,provide all the elements to repeat the same procedure and produce the same results I obtained with my research,To a great extent,Always,"Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping",Always,To a great extent,Always,To a great extent,Some of the time,Some of the time,Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
